LatitudeOrigine,LongitudeOrigine,LatitudeModel,LongitudeModel,DistanceModel,LatitudeRandom,LongitudeRandom,DistanceRandom,PaysOrigine,PaysModel,RegionOrigine,RegionModel,RegionClassifier
35.7922303,136.9032106,38.906918,-105.19424,9570.464722693268,-55.95797436205827,52.04494296326337,12918.057817465908,Japan,United States,Japan,North America,North America
35.8147868,-82.691532,41.52694,-92.21851,1042.6906894602291,89.03914796792279,-86.65975626586659,5929.913007687792,United States,United States,North America,North America,North America
35.8394544,-84.2528647,33.201244,-94.849945,1015.4331702210968,-81.39682963937113,-22.69037985747892,13475.524722133292,United States,United States,North America,North America,North America
35.8511916,-80.2562311,41.284264,-93.84282,1326.7175487244351,29.525379608039245,145.1219217289741,11356.067130733894,United States,United States,North America,North America,North America
35.8677012,-85.7324228,36.911545,-84.50464,159.84326992307243,16.88819463900647,-53.85375016402378,3785.233560315448,United States,United States,North America,North America,North America
35.87252,-120.8380823,38.88223,-112.92869,775.7103991625775,77.36734918629378,-147.37020938643923,4797.421526581064,United States,United States,North America,North America,North America
35.8758153,-78.9878341,43.32217,-93.73672,1509.2285490747724,75.58340411186248,1.2757887223410762,5906.241173727298,United States,United States,North America,North America,North America
35.885765,-88.425506,56.677223,20.710655,7790.444708144642,13.843357691652985,76.45087372961643,14276.511745529791,United States,Latvia,North America,Ocean,Europe East
35.9001058,-82.1745671,37.31684,-84.11405,234.1369281592743,-62.62961493612918,-1.5204412916372405,13032.383674785466,United States,United States,North America,North America,North America
35.9280836,139.8041763,40.548042,-99.668594,9590.194365226438,-2.22170265392063,111.85931290889611,5124.904432600189,Japan,United States,Japan,North America,North America
35.9389699,139.9676582,50.890503,-0.19108732,9627.901578676305,-56.11255351475015,60.95611921145496,12615.862516949415,Japan,United Kingdom,Japan,Europe West,Europe West
35.9454611,-114.6448247,43.688522,-115.69115,864.356450993253,27.78186539825127,90.49471182539014,12476.643473055346,United States,United States,North America,North America,North America
35.9543634,139.3987084,47.930363,8.107712,9533.62260644796,-64.20498340110942,14.633744864912018,15202.411892185752,Japan,Germany,Japan,Europe West,Europe West
35.9556448,136.1975337,47.900566,-1.4379985,9810.226707685775,-72.57065296562301,109.87359704520787,12207.17368657381,Japan,France,Japan,Europe West,Europe West
35.9849944,-78.9008724,38.481453,-85.275024,629.6415619000816,36.05890829882672,-146.8072244891188,5985.686739838958,United States,United States,North America,North America,North America
35.994954,139.0805964,34.742764,135.7413,333.72603943258923,-32.14428660716033,38.34664089994561,12904.762922099566,Japan,Japan,Japan,Japan,Japan
36.0059721,139.6668492,33.685722,132.89755,670.2861667506867,70.94247298639218,26.182340433912174,7047.829754933283,Japan,Japan,Japan,Japan,Japan
36.025737,136.674707,45.69022,-111.36245,8683.449497764019,52.922296209628456,-27.3354076012387,10029.1356344805,Japan,United States,Japan,North America,North America
36.0297318,-113.8274578,42.94216,-103.522835,1170.9535606592606,10.224928758677478,98.75266057126332,13857.282098646552,United States,United States,North America,North America,North America
36.0437163,-102.5108998,36.42954,-97.80101,425.5042575797398,-85.5608816258644,54.7175754593645,14447.265170046165,United States,United States,North America,North America,North America
36.069212,-102.122976,44.03211,-106.660515,964.8224224007546,-69.04341416731776,-88.3933350496498,11710.41259894644,United States,United States,North America,North America,North America
36.0773679,-95.6403705,33.022675,-93.42915,394.9625098406578,-62.06321802243667,-111.8251772741306,10975.437386350974,United States,United States,North America,North America,North America
36.09615,-96.0118094,31.724916,-89.3491,783.7078843427486,75.52055636645636,60.74274115071421,7509.473457180099,United States,United States,North America,North America,North America
36.1237234,-119.2456181,43.811836,-107.43691,1319.1927567830664,-67.12462553000717,5.458516509870549,15131.159972730553,United States,United States,North America,North America,North America
36.1467044,137.2530287,33.945187,132.27803,515.3413816412461,-63.694386771105584,81.31232107604745,12111.212038639003,Japan,Japan,Japan,Japan,Japan
36.1821533,-97.0658747,32.053795,-101.42371,609.2224113018898,47.24069884260166,165.25916128760008,7678.433018336123,United States,United States,North America,North America,North America
36.1873988,139.7448737,34.862713,134.96642,457.5908313374151,-81.91488936656744,10.836840371824051,14544.3875199638,Japan,Japan,Japan,Japan,Japan
36.1878272,-5.4942577,46.201008,9.242649,1657.8297503155754,25.956828409619447,158.86462476333787,12933.55055021576,Spain,Italy,Europe West,Europe West,Europe West
36.1922529,-88.5587802,35.75066,-90.65139,194.9970566481061,44.23236894683919,83.21378887147529,11058.939590867154,United States,United States,North America,North America,North America
36.211183,-119.768529,-27.25101,22.936337,16378.943248213443,-5.846283598703749,-158.49191821160372,6162.059367539727,United States,South Africa,North America,South Africa,South Africa
36.2181455,-88.613706,38.020504,-91.01524,292.4894883734315,71.29674174920407,129.4659419373201,7707.766626352726,United States,United States,North America,North America,North America
36.2405067,-115.0722315,41.99534,-100.37687,1419.770038770891,62.732347968824286,52.17328091893759,8974.137047387572,United States,United States,North America,North America,North America
36.3151845,-91.2203219,50.227848,11.268832,7791.663011694002,70.41913094369323,35.62759953076511,7431.721481115022,United States,Germany,North America,Europe West,Europe West
36.3237652,140.0788679,38.214317,-101.09229,9639.201252908775,-63.22024083672776,108.3614851224383,11388.751048055125,Japan,United States,Japan,North America,North America
36.3910061,-97.9667999,45.41074,-94.64004,1039.8878075267255,25.900026875422284,-114.71518278575547,1970.7489242329727,United States,United States,North America,North America,North America
36.408569,-83.2628908,38.068886,-95.75391,1122.6733463306314,-3.3612619306555445,58.851316710025344,14685.580387579748,United States,United States,North America,North America,North America
36.420038,-95.7261407,45.174862,-98.291756,995.893730990203,81.00956672645003,6.47395705093723,6235.375597594882,United States,United States,North America,North America,North America
36.458108,140.3341403,46.56704,8.423888,9634.58601842832,-83.76274161403376,57.84909530685712,13920.491894479086,Japan,Switzerland,Japan,Ocean,Europe West
36.4814304,-81.9606498,35.11705,-83.83757,227.36960291710744,-41.69545086284063,31.27164996852059,14361.059097424102,United States,United States,North America,North America,North America
36.4896533,140.2784951,-23.577606,-49.053333,18322.12554832021,-52.94870769725395,-161.0205350889578,11413.18144373038,Japan,Brazil,Japan,South America,South America
36.540331,138.1128469,47.912342,1.0280758,9728.84369242705,-38.89520865292541,-60.82315339784776,18337.526863388965,Japan,France,Japan,Europe West,Europe West
36.5545276,139.8834689,37.56382,-99.86407,9759.83894208396,-14.606253393577887,-121.12824647015026,11759.984883964198,Japan,United States,Japan,North America,North America
36.5600974,-95.6688712,38.08222,-84.29775,1021.2670521127824,-16.693644455907943,-18.86667773403641,9971.38542244268,United States,United States,North America,North America,North America
36.5744929,-120.1153056,38.376827,-104.63712,1381.9590455518237,-68.18819418998872,74.46811479858243,16371.212883314578,United States,United States,North America,North America,North America
36.6607755,-4.559655,42.646004,9.850385,1401.2620837683992,7.639818180330977,-89.17434408017206,9030.485911384178,Spain,Italy,Europe West,Europe West,Europe West
36.6675588,-110.0818831,42.30046,-109.819244,625.799517727894,51.92907241654208,108.12204163849538,9511.97650822377,United States,United States,North America,North America,North America
36.6862361,-6.1412569,41.786446,4.021834,1043.169701070036,75.29802059211684,-142.65067167491355,7191.726022277866,Spain,Ocean,Europe West,Ocean,Europe West
36.7016637,137.2164004,46.850002,4.489555,9623.125672101867,-75.31424070420414,-16.103410975903216,15488.492320598436,Japan,France,Japan,Europe West,Europe West
36.7179031,-4.4158477,35.750057,-92.08123,7570.10005921152,-89.93268682222431,49.89584730712443,14062.782756048666,Spain,United States,Europe West,North America,North America
36.7254723,-76.2421924,31.970993,-99.66,2212.056249766748,-9.982129266640854,-168.4647945379304,10866.067244710988,United States,United States,North America,North America,North America
36.727092,-100.217431,39.02458,-94.28419,580.798856088481,85.22643276646525,63.8198251999527,6449.495668191675,United States,United States,North America,North America,North America
36.7547168,-3.202767,62.32955,23.28003,3377.85670555286,-18.28187916991972,22.655479511524504,6670.297538086968,Spain,Finland,Europe West,Europe East,Europe East
36.765942,-77.835364,40.913994,-82.90347,636.6828096650264,-58.24059736048845,-74.32918436582314,10533.698996078188,United States,United States,North America,North America,North America
36.773888,-6.3493544,42.84965,7.180113,1338.1908520701784,-86.31353852439342,-139.03083677158247,14346.93628273788,Spain,Ocean,Europe West,Ocean,Europe West
36.833334,-86.17771,33.58742,-81.57528,552.4075703961896,-32.2427466807555,179.35290452467274,12430.299311364968,United States,United States,North America,North America,North America
36.857826,-83.874904,35.5914,-88.490234,438.043410839317,-8.593222728430632,134.9371078077624,15010.250015545907,United States,United States,North America,North America,North America
36.8959562,30.7104225,34.89565,-103.57479,10761.592672244087,5.962099545317997,84.81352504410756,6458.223251487091,Turkey,United States,Europe West,North America,North America
36.9092827,-103.7592763,-30.010977,-63.614,8510.114543948863,-46.87389580985391,130.88546007479084,15448.546274287117,United States,Argentina,North America,South America,South America
36.913416,-92.264096,35.485226,-94.95329,289.1321828213464,-9.52304727927512,-126.155280134058,6241.166216665352,United States,United States,North America,North America,North America
36.9250942,140.6994226,38.05699,-93.96458,9989.993511404638,21.73198231693398,-137.24382471050535,7911.429222449121,Japan,United States,Japan,North America,North America
36.953861,-91.883629,38.101387,-86.84091,463.5074333283168,14.004307565768356,-93.26395251754045,2546.268464232109,United States,United States,North America,North America,North America
36.9594106,140.683495,44.380516,-80.97418,10070.747101597,89.2606937109349,-175.5724122459359,5850.498037294093,Japan,Canada,Japan,North America,North America
37.006337,-77.306695,36.280376,-91.53649,1273.866983590664,16.36844422208101,166.21994502401162,11124.763348660455,United States,United States,North America,North America,North America
37.0145119,-5.149653,42.0061,0.745684,750.7296613324319,-61.03961760877336,-161.80833648118914,16874.68007145047,Spain,Spain,Europe West,Europe West,Europe West
37.031292,-100.9313087,36.458492,-105.38335,402.6126199732393,-41.91037771568503,-177.55602136362725,11696.25380087207,United States,United States,North America,North America,North America
37.0480142,35.2995421,43.315166,9.651857,2281.924944228186,3.277532648581968,111.45478639133472,8564.767724748956,Turkey,Italy,Europe West,Europe West,Europe West
37.07131,-82.305405,34.383945,-98.033424,1452.036664226759,18.60078070011424,87.38218646270258,13748.448928054966,United States,United States,North America,North America,North America
37.1110781,-122.0650167,42.540714,-107.12853,1411.015335540978,-75.72893902760137,-147.0380332987176,12645.490979182514,United States,United States,North America,North America,North America
37.1339197,138.7536134,-19.186337,-42.50775,18011.152523258614,-53.4462655907813,114.30108932920916,10309.011206441342,Japan,Brazil,Japan,South America,South America
37.1424531,-121.6437442,44.63332,9.297283,9696.33399559612,-24.229734286848384,-122.47960925288392,6793.619907636668,United States,Italy,North America,Europe West,Europe West
37.1560147,-5.9252523,22.650957,-102.46235,9071.416962089466,57.38879157882562,86.68682053913761,6768.000607704856,Spain,Mexico,Europe West,North America,North America
37.235444,138.967242,45.53867,-95.84881,9324.644062975663,77.624803197729,-37.84204191694451,7259.48058705009,Japan,United States,Japan,North America,North America
37.2454986,37.8703586,43.12766,-113.57959,10648.555565453004,-84.99939159160316,-15.893746742190842,13784.345699398267,Turkey,United States,Europe West,North America,North America
37.2506864,14.2091551,24.435871,-104.04719,10618.007320007937,15.42725681483654,-28.92275085206788,4879.7062793665855,Italy,Mexico,Europe West,North America,North America
37.2641879,-6.8455966,29.788734,-110.566765,9150.783164437562,-64.12470573266701,-12.121883879783326,11249.215502749075,Spain,Mexico,Europe West,North America,North America
37.3039586,27.9800995,34.747482,-105.85346,10714.759524727337,-37.01799470913548,159.7379992238976,15786.899437508737,Turkey,United States,Europe West,North America,North America
37.3060597,14.2173994,43.072044,12.667761,653.6685758090512,-79.0784740385288,-146.93707903347902,15275.208939130736,Italy,Italy,Europe West,Europe West,Europe West
37.3165489,-109.8503693,-28.160896,23.192524,15555.596799585786,-1.7905851591752366,-1.833081145722275,11722.576681846494,United States,South Africa,North America,South Africa,South Africa
37.3236303,-6.0711325,51.308624,28.458525,3121.566817263717,-25.79272068032003,-53.67567310328714,8579.433862159654,Spain,Ukraine,Europe West,Ocean,Europe East
37.3500705,-4.9128578,34.023674,-110.61353,8995.958839311688,-86.75469772507601,27.55793652788597,13829.405045713673,Spain,United States,Europe West,North America,North America
37.3571136,139.9131176,39.30886,-90.16408,10096.208831454329,-20.913076184990288,153.54488007031148,6606.253474447274,Japan,United States,Japan,North America,North America
37.3629841,-89.3430431,39.23162,-77.53692,1052.5656207799288,-88.44375244243028,32.763219809416,14229.843536947215,United States,United States,North America,North America,North America
37.382296,-94.759839,39.059895,-82.97162,1048.1420217784623,41.53331193809655,-4.207890943245246,7425.797371318084,United States,United States,North America,North America,North America
37.3931764,-6.5512847,46.973385,-107.07961,7783.747855120616,20.48371294085979,-175.64167724931534,13497.34647271638,Spain,United States,Europe West,North America,North America
37.3977666,140.3579252,46.661892,-88.3418,9508.764118066476,20.120453760874568,-141.14636432796888,7689.001564647762,Japan,United States,Japan,North America,North America
37.399588,-76.438608,39.251545,-78.14431,253.96811936224265,83.6179646142935,-38.12546142060904,5314.866150997145,United States,United States,North America,North America,North America
37.469809,-78.377036,57.542946,47.496315,8329.094605053624,-3.412722945959544,-136.85553924934115,7533.096088225272,United States,Russia,North America,Europe East,Europe East
37.5098434,34.0496783,44.026577,9.089593,2217.8794140750133,-53.37195303227426,-113.89747462693413,16989.578826741636,Turkey,Ocean,Europe West,Ocean,Europe West
37.555563,-91.505665,42.19153,-89.2414,549.9250466366752,-63.52266248865068,-102.7063355335562,11248.836611387364,United States,United States,North America,North America,North America
37.575401,-91.677799,36.864193,-87.299225,396.51359502879177,-7.035555006942616,100.3235550190044,16413.462897071804,United States,United States,North America,North America,North America
37.585673,-5.3940819,36.82476,-107.99162,8566.702029307033,-9.453450773928978,-22.47714367584655,5503.038002821273,Spain,United States,Europe West,North America,North America
37.588786,-87.4655761,37.810886,-83.0237,392.463573419072,81.7183665584152,-95.3617716633198,4925.108371082511,United States,United States,North America,North America,North America
37.5973819,-2.266295,43.412586,9.184445,1164.0911351597515,-18.585972514416383,69.74900542522442,9759.010172391098,Spain,Ocean,Europe West,Ocean,Europe West
37.653243,-94.05023,42.797626,-89.12651,708.1689784894913,-21.99691833730997,-151.8068875599212,8948.881481371285,United States,United States,North America,North America,North America
37.65553,-110.8317444,-27.7328,24.367306,15725.163659885537,-36.81153784789383,148.52379349110345,13210.022084437443,United States,South Africa,North America,South Africa,South Africa
37.6687627,-4.7231334,41.643288,6.2732034,1040.7294609792098,46.18737193354494,81.05925560547064,6825.792899841156,Spain,Ocean,Europe West,Ocean,Europe West
37.6728264,-4.930437,29.96306,-100.51222,8490.582082361243,35.65695131462405,152.12587024259182,11549.237729685488,Spain,United States,Europe West,North America,North America
37.7002287,-121.8955142,38.18597,-103.03972,1655.4483344533492,-42.4005265756748,-176.74390442157832,10465.731606422029,United States,United States,North America,North America,North America
37.7107484,30.2301611,34.03045,-109.499405,11040.94908667248,-19.777149699378697,51.82755328999451,6753.445448014603,Turkey,United States,Europe West,North America,North America
37.7308912,-84.3038714,40.785255,-88.07436,469.8973186012915,-30.39945730291562,5.778060245398876,12009.38436570287,United States,United States,North America,North America,North America
37.7526484,37.5864622,46.91964,-106.61263,9973.558628272314,-22.34816216209424,-166.96158253034238,17116.359990512727,Turkey,United States,Europe West,North America,North America
37.7645102,29.0941239,45.494156,13.96839,1521.0112067548796,-55.63636614515759,-80.29317797706553,14532.166709955804,Turkey,Slovenia,Europe West,Ocean,Europe West
37.7937241,-87.7536732,46.694927,-95.67314,1183.850499025734,-60.6133522737974,-155.9452326161764,12533.816445230425,United States,United States,North America,North America,North America
37.8204142,-106.129599,48.362453,-105.894394,1171.3202084531106,61.4268414822152,-19.12300093836072,6249.835723709873,United States,United States,North America,North America,North America
37.8366557,32.4397361,42.66126,15.700995,1518.3747424294338,-5.214993624748885,116.38137520054926,9834.634329017525,Turkey,Ocean,Europe West,Ocean,Europe West
37.841502,-76.477576,32.48554,-89.37521,1315.0642307034498,-85.47901130608777,-118.58218027439707,13810.803547600864,United States,United States,North America,North America,North America
37.8497083,27.8487146,44.577404,13.696288,1399.440561318771,-27.29826997151668,45.72110170507332,7448.992134541588,Turkey,Ocean,Europe West,Ocean,Europe West
37.8600183,33.9419009,27.7435,-105.95612,11630.818060981032,80.79579046021962,38.92512439819109,4786.524067693129,Turkey,Mexico,Europe West,North America,North America
37.8643039,32.4843352,45.94051,-108.84895,9952.726486867508,-47.09508142613569,-42.20555979818249,11978.609423419724,Turkey,United States,Europe West,North America,North America
37.8751938,32.4849976,41.71475,10.302397,1941.296647722636,42.51225097855641,-6.751024799321385,3350.054877407122,Turkey,Ocean,Europe West,Ocean,Europe West
37.8893409,32.4922564,29.820557,-101.461296,11116.591024645577,29.43654458184605,-133.66409497090393,12413.862634947902,Turkey,United States,Europe West,North America,North America
37.9160187,28.3243141,44.52661,12.689132,1498.9698969982635,46.72809626153338,32.65136321180182,1041.3715515436186,Turkey,Ocean,Europe West,Ocean,Europe West
37.91971,-82.72586,36.95959,-82.63515,106.86163125517282,21.591391238141128,-36.70827816456526,4747.967055765057,United States,United States,North America,North America,North America
37.9774787,-121.3047842,39.383034,-97.47857,2073.071914636262,10.581615653895652,13.947304411430252,12906.307851923146,United States,United States,North America,North America,North America
38.0271082,-1.9124179,43.15681,-100.27261,7831.509640330795,-82.80262614175476,102.06977111085844,14368.62674539423,Spain,United States,Europe West,North America,North America
38.0279852,-121.8855657,43.52239,7.9217687,9657.626543418572,72.50500497047406,177.44361998708337,5045.80573750032,United States,Ocean,North America,Ocean,Europe West
38.0316796,-84.4527801,38.1817,-86.15686,150.37907529424126,56.95092048812808,-22.60102773728414,4906.587105371091,United States,United States,North America,North America,North America
38.0337246,-4.0513176,33.681007,131.98685,10861.52731061824,57.69415310953261,127.60342407926628,8479.533955872585,Spain,Japan,Europe West,Japan,Japan
38.039702,-83.94652,39.415134,-84.671104,165.17515300848518,-7.7460606609290465,-36.20039652513722,7081.6698025829655,United States,United States,North America,North America,North America
38.0506578,16.128901,43.716213,10.522744,786.4143345646334,-32.962195635874416,-75.55747151964631,12306.998056055756,Italy,Italy,Europe West,Europe West,Europe West
38.072285,-78.919205,41.40981,-84.50897,605.4825974427937,-46.99945668750309,148.17943077066434,16088.645278669092,United States,United States,North America,North America,North America
38.092345,-120.13778,38.796295,-96.43776,2064.6924347247027,-84.78818349646751,12.95891929708958,14605.606666815293,United States,United States,North America,North America,North America
38.102389,-83.839612,42.66155,-88.9671,667.4622962816318,-24.2090924053703,-101.91641304742372,7151.463903918829,United States,United States,North America,North America,North America
38.1179723,38.2212961,40.932297,-108.85194,10634.8001247745,21.45044701913335,-139.90550182501727,13407.50187214489,Turkey,United States,Europe West,North America,North America
38.1314816,13.181089,42.761116,7.113278,727.122821245111,-84.80789514131459,-144.3469360209038,14756.61989200481,Italy,Ocean,Europe West,Ocean,Europe West
38.1433603,-85.6274476,37.19489,-76.200645,837.9469770620467,-54.48855319882762,56.11132355742299,16614.16668667522,United States,United States,North America,North America,North America
38.1512826,31.2895985,33.684586,-107.30645,10978.122192126908,-10.852546672202877,-167.357379784471,16461.433390181683,Turkey,United States,Europe West,North America,North America
38.165349,-79.9822821,36.420395,-87.095215,659.5541110464616,18.566995424133182,-56.10830803291492,3174.276065822444,United States,United States,North America,North America,North America
38.2068073,-82.451013,35.781555,-88.57247,607.5849697483671,3.3630397242430803,-136.06953008909545,6657.88681254254,United States,United States,North America,North America,North America
38.2197799,-6.6318293,36.406002,-98.69501,7785.351257671802,81.6831992451875,59.61046308387967,5443.645280544441,Spain,United States,Europe West,North America,North America
38.2423372,32.8115365,-28.536703,24.475094,7443.149024952417,-65.40109487971274,-64.83815391404185,14138.134619397397,Turkey,South Africa,Europe West,South Africa,South Africa
38.2521044,141.4934962,46.417862,7.1212053,9585.795820183765,82.58072481742707,-129.6528811832532,5792.310041362385,Japan,Switzerland,Japan,Ocean,Europe West
38.3151876,-1.3025573,38.614304,23.95398,2197.5326063373186,83.44898989173575,-122.76082563839452,6163.77975102293,Spain,Greece,Europe West,Ocean,Europe West
38.3155857,-85.8994273,47.181393,4.662377,7055.112225423687,34.00785386398475,163.95778757542257,9243.62573133027,United States,France,North America,Europe West,Europe West
38.3523859,-0.4772818,32.202026,-88.36211,7711.084896372329,48.57596065138733,144.7499916195551,9783.233184652569,Spain,United States,Europe West,North America,North America
38.389653,-83.428611,35.41002,-87.405075,484.6202392993241,-82.44683251843804,105.6211246262942,15084.53168387125,United States,United States,North America,North America,North America
38.4202214,27.1521886,43.277782,7.5370793,1734.9823021412503,14.072952346940085,135.9432397737275,10619.79598581438,Turkey,Ocean,Europe West,Ocean,Europe West
38.4324013,141.3026199,34.291073,133.8437,811.5385713675795,-87.82254090880816,161.81091195113038,14029.23949429022,Japan,Japan,Japan,Japan,Japan
38.438782,-79.26689,40.689026,-80.10609,260.03228375835624,-76.38065904055749,165.09793943671662,14786.271871131788,United States,United States,North America,North America,North America
38.4402747,16.139565,35.93948,-93.06814,9028.4267072657,-24.467772424080096,-144.0089025333687,17586.40234606566,Italy,United States,Europe West,North America,North America
38.476598,140.760583,55.836605,43.74073,6972.638341100921,33.63388203358922,128.47152022174134,1229.3206279692358,Japan,Russia,Japan,Europe East,Europe East
38.4898605,28.1441898,32.41339,-94.75711,10190.40074457294,-13.707201887937842,-5.923642584821948,6780.455665096609,Turkey,United States,Europe West,North America,North America
38.5935875,-90.55972,31.903477,-97.74927,988.767135242041,-49.28766266322148,-160.69480018115544,11922.41444158466,United States,United States,North America,North America,North America
38.615598,-76.9208168,18.229416,74.608826,13050.742650359916,-9.207028983690536,-43.72828973524565,6313.838157710748,United States,India,North America,India,India
38.6304012,-0.7858526,38.055183,3.128343,348.0639283046152,-14.067214212990692,-163.07951987233304,16779.92317253274,Spain,Ocean,Europe West,Ocean,Europe West
38.6463814,-0.8648565,45.211742,-7.0954056,893.148643087329,-53.208172719415344,-22.28272548134248,10384.510861492943,Spain,Ocean,Europe West,Ocean,Europe West
38.6683911,-121.743139,32.867485,-99.26121,2126.014973350263,-23.70981730960922,-161.43014737196157,8049.992536002609,United States,United States,North America,North America,North America
38.712567,-122.53886,35.207615,-86.70924,3194.0942016690174,55.88128009883192,66.61142321113167,9486.303852979892,United States,United States,North America,North America,North America
38.71374,-92.2838719,58.56809,24.864975,7763.995291217723,-84.81176718416665,91.85779993907192,14866.534444314486,United States,Estonia,North America,Ocean,Europe East
38.7304516,-90.1319228,40.346767,-90.05827,179.5643798800109,56.89119168131796,-169.59988332526834,5907.29092820173,United States,United States,North America,North America,North America
38.7318182,139.8303295,48.830055,12.196105,9023.69690523266,32.2808757814486,66.10839772369252,6545.159891180128,Japan,Germany,Japan,Europe West,Europe West
38.748536,-121.1772688,38.133514,-100.15582,1832.4904745333,-42.40609194571685,-64.29297014705878,10667.65243643651,United States,United States,North America,North America,North America
38.751292,-94.394725,41.836426,-91.14514,440.0371078723851,11.060145657235608,154.5711070851974,11010.161987082842,United States,United States,North America,North America,North America
38.7653894,-85.4328362,47.330036,10.010815,7333.332696371433,-8.59848394946843,-49.63024392229698,6420.307418270833,United States,Austria,North America,Ocean,Europe West
38.787371,-111.778568,45.401295,-81.44749,2597.1149088808857,73.99228812464727,-66.50263433674746,4579.883752993683,United States,Canada,North America,North America,North America
38.7880024,-77.5987516,43.90371,-87.24748,986.3078632687368,82.0306679754865,-32.57747186231498,5106.110847301534,United States,United States,North America,North America,North America
38.8260329,-98.1315569,46.02705,-2.4940584,7418.238033058235,38.653718337764246,55.594798487144914,11016.729673418024,United States,Ocean,North America,Ocean,Europe West
38.8793618,-111.9496697,41.163815,-112.07732,253.8882347864952,-38.86039841585575,22.08788785690581,16077.830581034072,United States,United States,North America,North America,North America
38.88423,-95.928146,34.371437,-90.825424,677.3180292871971,-36.91523798686609,2.873335522876971,13130.250358193727,United States,United States,North America,North America,North America
38.8856647,31.9684714,50.94001,-113.44253,9498.613503428232,57.02284256502949,-36.733697272649295,5252.091463077907,Turkey,Canada,Europe West,North America,North America
38.9054155,1.4330785,47.460796,6.088603,1022.5658159905508,3.110147681875219,-132.8578945934761,13418.320404516577,Spain,France,Europe West,Europe West,Europe West
38.9140911,-94.6063379,33.57655,-91.942726,638.7455602115125,17.038040200286474,-76.1298453274917,3016.819351139516,United States,United States,North America,North America,North America
38.9232216,-109.9201224,-28.798277,25.748583,15815.310823169557,54.0784368058192,-159.30397194897873,4045.7711515585047,United States,South Africa,North America,South Africa,South Africa
38.928546,-99.881105,41.454857,-104.108635,456.2836954532765,-31.41182396137723,-70.82081404522572,8348.579622222815,United States,United States,North America,North America,North America
38.930608,32.9875936,39.562096,-93.81731,9769.636508889844,-18.99326652830247,-18.931670934172587,8385.976599793506,Turkey,United States,Europe West,North America,North America
38.931746,140.1869187,47.3252,6.6920466,9399.175264747266,-62.09179103031177,-168.96292448538156,12089.736814574266,Japan,France,Japan,Europe West,Europe West
38.9400065,33.5464402,44.962208,19.111992,1368.1694454111691,-6.279173721354852,71.68115745302083,6364.311910337453,Turkey,Croatia,Europe West,Ocean,Europe West
38.9442746,-77.4056058,41.68954,-87.048874,873.8937797488288,9.223175052823407,-177.66723795118872,10248.109906754878,United States,United States,North America,North America,North America
38.9649648,-94.6665681,62.129936,27.487514,7665.18237263848,11.863745084700652,122.83258139714984,13172.4081146492,United States,Finland,North America,Europe East,Europe East
38.97564,-74.8257247,41.765457,-98.40705,2020.054431004612,56.86384297794388,-7.535626391803163,5162.183891010579,United States,United States,North America,North America,North America
38.9829302,-119.1562243,33.172024,-97.875145,2016.757403623768,13.824205401505369,-37.31687877833761,8358.401559241309,United States,United States,North America,North America,North America
38.9928549,-96.2799847,36.08951,-95.93193,323.69981514492923,-53.20357354772845,-168.82937853721074,12359.026839000666,United States,United States,North America,North America,North America
38.9941473,-94.6324422,42.2921,-80.63668,1237.517260915394,-79.98260504615641,-151.66555728074724,13661.842707933303,United States,United States,North America,North America,North America
38.9990757,-120.0995146,39.217083,-107.45652,1092.929889480434,-1.0095345287695352,-15.182100410341576,11369.723246080208,United States,United States,North America,North America,North America
39.0194322,8.7028088,60.888607,18.9352,2533.83318304718,-4.794893697595725,-141.54847760572363,15181.009338684607,Italy,Ocean,Europe West,Ocean,Europe East
39.024436,-78.252071,57.693565,13.5912485,6549.558621355222,31.93865582821769,-8.534531006909276,6221.644125749248,United States,Sweden,North America,Europe East,Europe East
39.05034,-84.8857095,35.912754,-91.59888,688.0575145409463,42.18980568115899,-31.255675274773296,4476.184080492665,United States,United States,North America,North America,North America
39.0610038,34.3694338,39.1995,-108.26824,10541.920003240237,62.9355411935012,-147.60378136330004,8696.08680681091,Turkey,United States,Europe West,North America,North America
39.108201,-76.6933046,36.499226,-85.99267,868.1406783835813,-39.18161951932183,-117.01427599125395,9594.590768489585,United States,United States,North America,North America,North America
39.1205031,-94.7611791,33.698654,-92.56676,632.9622272998787,-79.43779693169469,-7.844542887984687,14184.78509328185,United States,United States,North America,North America,North America
39.1338962,-81.128406,38.724003,-86.48065,466.2652942543762,77.88925909733678,-51.447039867894006,4530.084927862854,United States,United States,North America,North America,North America
39.1351279,-2.0375069,57.86167,51.572254,4325.210332152655,-63.21914198134209,117.66061799752087,15267.940569683587,Spain,Russia,Europe West,Europe East,Europe East
39.1509758,-113.0679684,-29.842346,23.442553,15939.968265721744,22.32768169897224,-58.59905747854309,5450.490684603987,United States,South Africa,North America,South Africa,South Africa
39.1574298,9.3965972,35.55655,-102.75518,9202.15431830286,-29.51714534299299,48.30577205691034,8606.793351594526,Italy,United States,Europe West,North America,North America
39.1705611,-96.608725,38.805317,-95.548004,100.44857713582678,51.04590450721477,40.97309907088686,9192.317071600886,United States,United States,North America,North America,North America
39.1750836,-96.9106264,34.00147,-93.29789,658.735846558331,-56.20432164714412,171.34771435417656,13607.892295476831,United States,United States,North America,North America,North America
39.1890561,9.521411,16.394464,-103.16288,10715.319111298988,-64.96826602602223,-140.63639091707134,16553.256733287875,Italy,Ocean,Europe West,Ocean,North America
